date,LPX,AAL,CR,DAL,DLX,LUV,RHI,SNA,URI,AAP,AZO,EXPE,KBH,NFLX,PCLN,PHM,SHLD,TIF,TSN,HCA,AFL,AIZ,AMP,BLK,ETFC,GNW,HIG,LNC,MET,NTRS,PFG,PRU,UNM,AKAM,BVSN,CVG,FB,GOOGL,IAC,ORCL,VIAV,S,DYN,CBG,HST,RLGY
25 05 1990,14.83333333,,11.38888889,,32.5,1.13031302,1.229166667,23.83333333,,,,,6.0625,,,1.0625,,5.6875,11.29166667,,1.983333333,,,,,,,13.78125,,5.416666667,,,12.4375,,,,,,,0.472222222,,,,,24.25,
29 05 1990,14.91666667,,11.55555556,,32,1.141286933,1.21875,24.5,,,,,5.9375,,,1.078125,,5.65625,11.41666667,,2.066666667,,,,,,,13.90625,,5.416666667,,,12.5,,,,,,,0.490740741,,,,,24.375,
30 05 1990,14.875,,11.66666667,,32.125,1.135799976,1.208333333,24.58333333,,,,,6.0625,,,1.078125,,5.65625,11.375,,2.033333333,,,,,,,13.75,,5.458333333,,,12.34375,,,,,,,0.484567901,,,,,24.625,
31 05 1990,14.875,,11.61111111,,32.25,1.13031302,1.21875,24.33333333,,,,,6,,,1.09375,,5.765625,11.29166667,,2.016666667,,,,,,,13.6875,,5.291666667,,,12.1875,,,,,,,0.487654321,,,,,24.5,
1 06 1990,14.79166667,,11.55555556,,32.25,1.141286933,1.260416667,24.58333333,,,,,6.0625,,,1.078125,,6,11.45833333,,2.016666667,,,,,,,13.59375,,5.270833333,,,12.0625,,,,,,,0.490740741,,,,,24.625,
4 06 1990,14.91666667,,12.11111111,,32.125,1.146773889,1.270833333,24.75,,,,,6.1875,,,1.09375,,5.921875,11.58333333,,1.983333333,,,,,,,13.5625,,5.270833333,,,12.21875,,,,,,,0.50617284,,,,,25.75,
5 06 1990,14.95833333,,11.88888889,,32,1.163234758,1.354166667,24.66666667,,,,,6.75,,,1.09375,,5.71875,11.45833333,,2.05,,,,,,,13.84375,,5.333333333,,,12.15625,,,,,,,0.5,,,,,26.125,
6 06 1990,14.625,,12.05555556,,32.125,1.146773889,1.354166667,24.66666667,,,,,6.8125,,,1.109375,,5.625,11.125,,2.066666667,,,,,,,13.6875,,5.458333333,,,12.15625,,,,,,,0.521604938,,,,,26.875,
7 06 1990,13.91666667,,11.77777778,,32.375,1.146773889,1.354166667,24.66666667,,,,,6.6875,,,1.109375,,5.625,10.83333333,,2.066666667,,,,,,,13.8125,,5.416666667,,,12.375,,,,,,,0.509259259,,,,,26.375,
8 06 1990,13.41666667,,11.55555556,,32.125,1.13031302,1.333333333,24.41666667,,,,,6.5,,,1.078125,,5.5625,10.91666667,,2.033333333,,,,,,,13.75,,5.458333333,,,12.25,,,,,,,0.5,,,,,25.625,
11 06 1990,13.375,,11.66666667,,32.375,1.135799976,1.322916667,24.75,,,,,6.75,,,1.140625,,5.53125,10.83333333,,2.066666667,,,,,,,13.75,,5.375,,,12.34375,,,,,,,0.521604938,,,,,25.75,
12 06 1990,13.58333333,,11.66666667,,33.375,1.13031302,1.3125,25.16666667,,,,,6.6875,,,1.125,,5.6875,10.95833333,,2.066666667,,,,,,,13.90625,,5.375,,,12.4375,,,,,,,0.524691358,,,,,25.25,
13 06 1990,13.58333333,,11.61111111,,32.875,1.135799976,1.3125,24.91666667,,,,,6.625,,,1.109375,,5.78125,11.04166667,,2.066666667,,,,,,,13.8125,,5.416666667,,,12.78125,,,,,,,0.518518519,,,,,25.625,
14 06 1990,13.54166667,,11.77777778,,32.875,1.102878238,1.302083333,24.5,,,,,6.5625,,,1.125,,5.6875,11,,2.083333333,,,,,,,13.8125,,5.375,,,12.90625,,,,,,,0.561728395,,,,,25.75,
15 06 1990,13.5,,11.22222222,,32.875,1.097391281,1.291666667,23.58333333,,,,,6.5,,,1.03125,,5.671875,10.91666667,,2.1,,,,,,,13.875,,5.25,,,12.875,,,,,,,0.552469136,,,,,25.125,
18 06 1990,13.25,,10.88888889,,32.5,1.080930412,1.270833333,22.75,,,,,6,,,1.078125,,5.515625,10.625,,2.116666667,,,,,,,13.75,,5.333333333,,,12.75,,,,,,,0.555555556,,,,,24.75,
19 06 1990,13,,11.11111111,,32,1.091904325,1.270833333,23.41666667,,,,,6,,,1.109375,,5.53125,10.54166667,,2.116666667,,,,,,,13.71875,,5.208333333,,,12.5625,,,,,,,0.570987654,,,,,24.875,
20 06 1990,12.66666667,,11.22222222,,32.25,1.113852151,1.28125,23.75,,,,,6,,,1.109375,,5.53125,10.58333333,,2.133333333,,,,,,,13.8125,,5.166666667,,,12.5,,,,,,,0.567901235,,,,,24.625,
21 06 1990,12.79166667,,11.44444444,,32.75,1.113852151,1.291666667,23.58333333,,,,,6,,,1.09375,,5.515625,10.66666667,,2.133333333,,,,,,,13.8125,,5.166666667,,,12.5625,,,,,,,0.567901235,,,,,24.5,
22 06 1990,12.875,,11,,32.875,1.108365194,1.3125,23.5,,,,,6.0625,,,1.078125,,5.734375,10.91666667,,2.1,,,,,,,13.6875,,5.125,,,12.71875,,,,,,,0.549382716,,,,,23.375,
25 06 1990,13,,11.11111111,,32.5,1.080930412,1.322916667,23.5,,,,,6.0625,,,1.0625,,5.625,10.5,,2.133333333,,,,,,,13.71875,,5.125,,,12.59375,,,,,,,0.552469136,,,,,23.125,
26 06 1990,13.125,,11.11111111,,32.25,1.097391281,1.302083333,23.58333333,,,,,6,,,1.0625,,5.609375,10.5,,2.066666667,,,,,,,13.75,,5.083333333,,,12.75,,,,,,,0.533950617,,,,,22.875,
27 06 1990,13.04166667,,11.22222222,,32.875,1.097391281,1.291666667,23.58333333,,,,,6.125,,,1.0625,,5.515625,10.25,,2.083333333,,,,,,,13.875,,5,,,12.9375,,,,,,,0.552469136,,,,,22.625,
28 06 1990,12.91666667,,11.38888889,,33.375,1.113852151,1.302083333,23.66666667,,,,,6.0625,,,1.078125,,5.5625,10.16666667,,2.166666667,,,,,,,13.6875,,5.041666667,,,13.15625,,,,,,,0.567901235,,,,,22.125,
29 06 1990,12.79166667,,11.5,,34.375,1.13031302,1.302083333,23.58333333,,,,,6,,,1.125,,5.640625,10.29166667,,2.116666667,,,,,,,13.84375,,5.041666667,,,13.34375,,,,,,,0.570987654,,,,,22.75,
2 07 1990,12.66666667,,11.94444444,,34.25,1.174208671,1.291666667,23.83333333,,,,,5.9375,,,1.109375,,5.734375,10.25,,2.15,,,,,,,14,,5,,,13.6875,,,,,,,0.580246914,,,,,22.125,
3 07 1990,12.33333333,,12,,34.5,1.163234758,1.291666667,23.33333333,,,,,5.9375,,,1.125,,5.859375,10.125,,2.183333333,,,,,,,13.75,,4.979166667,,,13.9375,,,,,,,0.558641975,,,,,22,
5 07 1990,12.375,,11.77777778,,34.375,1.157747802,1.291666667,22.91666667,,,,,5.6875,,,1.078125,,5.859375,10.29166667,,2.183333333,,,,,,,13.4375,,4.979166667,,,14,,,,,,,0.564814815,,,,,22.25,
6 07 1990,12.54166667,,11.88888889,,34.625,1.163234758,1.28125,22.75,,,,,5.625,,,1.09375,,5.984375,10.41666667,,2.133333333,,,,,,,13.6875,,4.958333333,,,13.9375,,,,,,,0.555555556,,,,,22.625,
9 07 1990,12.45833333,,11.55555556,,35.125,1.174208671,1.260416667,22.83333333,,,,,5.875,,,1.09375,,6.140625,10.45833333,,2.2,,,,,,,13.53125,,4.9375,,,13.75,,,,,,,0.530864198,,,,,23.25,
10 07 1990,12.29166667,,11.22222222,,33.75,1.185182584,1.25,22.66666667,,,,,5.8125,,,1.078125,,6.140625,10.58333333,,2.2,,,,,,,13.46875,,4.833333333,,,13.6875,,,,,,,0.552469136,,,,,22.875,
11 07 1990,12.33333333,,11.33333333,,34.625,1.163234758,1.260416667,23.16666667,,,,,6,,,1.109375,,6.359375,10.625,,2.233333333,,,,,,,13.5625,,4.75,,,13.46875,,,,,,,0.490740741,,,,,23.125,
12 07 1990,12.41666667,,11.44444444,,35,1.185182584,1.239583333,23.16666667,,,,,5.875,,,1.109375,,6.65625,10.75,,2.216666667,,,,,,,13.71875,,4.5625,,,13.53125,,,,,,,0.469135802,,,,,23.375,
13 07 1990,12.5,,11.38888889,,34.375,1.20713041,1.197916667,23.5,,,,,5.9375,,,1.140625,,6.453125,10.625,,2.25,,,,,,,13.6875,,4.916666667,,,13.90625,,,,,,,0.462962963,,,,,23.375,
16 07 1990,12.66666667,,11.55555556,,34,1.185182584,1.28125,23.91666667,,,,,5.8125,,,1.109375,,6.515625,10.625,,2.266666667,,,,,,,13.6875,,5.041666667,,,14.125,,,,,,,0.453703704,,,,,23.25,
17 07 1990,12.25,,11.5,,34,1.179695628,1.28125,23.5,,,,,5.5625,,,1.125,,6.40625,10.75,,2.283333333,,,,,,,13.5625,,5.041666667,,,14.21875,,,,,,,0.432098765,,,,,22.875,
18 07 1990,12.25,,11.16666667,,33.125,1.19066954,1.260416667,23.25,,,,,5.5,,,1.125,,6.265625,10.70833333,,2.233333333,,,,,,,13.5,,4.916666667,,,13.84375,,,,,,,0.438271605,,,,,22.25,
19 07 1990,11.91666667,,11.05555556,,32.875,1.218104322,1.260416667,22.83333333,,,,,5.4375,,,1.109375,,6.1875,10.66666667,,2.233333333,,,,,,,13.5,,4.958333333,,,13.4375,,,,,,,0.447530864,,,,,22.125,
20 07 1990,12,,10.94444444,,32.5,1.223591279,1.270833333,22.66666667,,,,,5.1875,,,1.109375,,6.1875,10.70833333,,2.333333333,,,,,,,13.46875,,4.958333333,,,13.3125,,,,,,,0.441358025,,,,,22,
23 07 1990,11.875,,10.66666667,,32.75,1.196156497,1.25,22.83333333,,,,,5.125,,,1.125,,5.953125,10.45833333,,2.266666667,,,,,,,13.4375,,4.791666667,,,13,,,,,,,0.429012346,,,,,21.5,
24 07 1990,11.95833333,,11.22222222,,32.5,1.174208671,1.25,23.08333333,,,,,5,,,1.125,,5.90625,10.375,,2.216666667,,,,,,,13.21875,,4.8125,,,13.03125,,,,,,,0.429012346,,,,,21.125,
25 07 1990,12.04166667,,11.61111111,,33,1.245539104,1.25,23,,,,,5.125,,,1.109375,,5.90625,10.16666667,,2.233333333,,,,,,,13.46875,,4.791666667,,,13.25,,,,,,,0.435185185,,,,,20.75,
26 07 1990,11.75,,11.88888889,,33.875,1.229078235,1.239583333,22.83333333,,,,,5.3125,,,1.125,,5.875,10.125,,2.233333333,,,,,,,13.34375,,4.75,,,13.375,,,,,,,0.422839506,,,,,20.75,
27 07 1990,11.75,,12.22222222,,34.25,1.229078235,1.229166667,23.08333333,,,,,5.4375,,,1.125,,5.796875,10.04166667,,2.233333333,,,,,,,13.34375,,4.708333333,,,13.25,,,,,,,0.419753086,,,,,20.5,
30 07 1990,11.875,,12.11111111,,34.25,1.245539104,1.208333333,23.5,,,,,5.5,,,1.125,,5.75,9.916666667,,2.2,,,,,,,13.5,,4.75,,,13.5,,,,,,,0.419753086,,,,,20.5,
31 07 1990,11.875,,11.66666667,,34.5,1.229078235,1.229166667,23.41666667,,,,,5.1875,,,1.09375,,5.6875,9.833333333,,2.216666667,,,,,,,13.375,,4.791666667,,,13.78125,,,,,,,0.416666667,,,,,20.375,
1 08 1990,11.875,,11.66666667,,34.75,1.229078235,1.229166667,23.25,,,,,5.125,,,1.078125,,5.625,9.5,,2.216666667,,,,,,,13.3125,,4.708333333,,,13.65625,,,,,,,0.422839506,,,,,20.625,
2 08 1990,11.66666667,,11.55555556,,34.375,1.20713041,1.21875,23.08333333,,,,,5,,,1.0625,,5.3125,9.041666667,,2.2,,,,,,,12.84375,,4.625,,,13.4375,,,,,,,0.410493827,,,,,20.25,
3 08 1990,11.41666667,,10.94444444,,32.625,1.13031302,1.208333333,23.08333333,,,,,5,,,1.03125,,5.1875,9.166666667,,2.1,,,,,,,12.6875,,4.5,,,12.90625,,,,,,,0.404320988,,,,,19.5,
6 08 1990,11.16666667,,10.72222222,,30.625,0.987652153,1.177083333,22,,,,,4.875,,,1,,4.890625,8.958333333,,2.016666667,,,,,,,12.46875,,4.416666667,,,12.53125,,,,,,,0.367283951,,,,,18.625,
7 08 1990,11.08333333,,10.61111111,,31,0.998626066,1.166666667,21.25,,,,,4.75,,,0.9375,,4.8125,8.833333333,,1.983333333,,,,,,,12.4375,,4.333333333,,,12.5,,,,,,,0.367283951,,,,,18.125,
8 08 1990,11,,10.83333333,,31.25,1.048008674,1.145833333,21.33333333,,,,,4.75,,,0.984375,,4.84375,8.958333333,,2.166666667,,,,,,,12.5,,4.291666667,,,12.59375,,,,,,,0.395061728,,,,,18.875,
9 08 1990,11.04166667,,10.61111111,,31.5,1.042521717,1.145833333,21,,,,,4.6875,,,0.96875,,5,9.333333333,,2.1,,,,,,,12.40625,,4.333333333,,,12.5,,,,,,,0.388888889,,,,,18.875,
10 08 1990,10.875,,10.5,,31.5,1.015086935,1.145833333,21.08333333,,,,,4.4375,,,0.953125,,4.921875,9.291666667,,2.1,,,,,,,12.25,,4.166666667,,,12.53125,,,,,,,0.37654321,,,,,18.5,
13 08 1990,10.75,,10.55555556,,31.875,1.042521717,1.135416667,21.66666667,,,,,4.3125,,,0.9375,,4.75,9.25,,2.133333333,,,,,,,12.34375,,4.208333333,,,12.96875,,,,,,,0.37654321,,,,,18.25,
14 08 1990,10.79166667,,10.77777778,,30.5,1.031547805,1.114583333,21.58333333,,,,,4.0625,,,0.9375,,4.890625,9.166666667,,2.066666667,,,,,,,12.46875,,4.166666667,,,13.03125,,,,,,,0.37345679,,,,,18.375,
15 08 1990,11.04166667,,10.61111111,,31,1.05349563,1.083333333,21.66666667,,,,,3.9375,,,0.90625,,5,9.333333333,,2.066666667,,,,,,,12.625,,4.291666667,,,13.25,,,,,,,0.385802469,,,,,18.375,
16 08 1990,10.75,,10.11111111,,30.625,1.05349563,1.072916667,21.5,,,,,3.75,,,0.859375,,4.875,9.25,,2.05,,,,,,,12.25,,4.166666667,,,12.96875,,,,,,,0.37654321,,,,,18,
17 08 1990,10.54166667,,9.888888889,,30.25,1.05349563,1.057333333,21.25,,,,,3.625,,,0.84375,,4.734375,8.958333333,,2,,,,,,,11.46875,,4.166666667,,,12.875,,,,,,,0.37037037,,,,,18.375,
20 08 1990,10.5,,9.5,,30.5,1.058982587,1.052083333,21.58333333,,,,,3.5,,,0.84375,,4.609375,8.791666667,,1.966666667,,,,,,,11.9375,,4.166666667,,,12.875,,,,,,,0.333333333,,,,,18.625,
21 08 1990,10.20833333,,9.444444444,,29.625,1.042521717,1,21.08333333,,,,,3.125,,,0.828125,,4.34375,8.458333333,,1.983333333,,,,,,,11.53125,,3.958333333,,,12.5625,,,,,,,0.336419753,,,,,18.125,
22 08 1990,10.20833333,,9.111111111,,27.875,1.031547805,1,20.83333333,,,,,3.3125,,,0.828125,,4.234375,8.291666667,,1.916666667,,,,,,,11.15625,,4.020833333,,,12.4375,,,,,,,0.330246914,,,,,17.875,
23 08 1990,9.958333333,,8.888888889,,26.625,1.009599979,0.979166667,20.08333333,,,,,3.25,,,0.8125,,4.078125,8.333333333,,1.8,,,,,,,11.0625,,3.9375,,,11.9375,,,,,,,0.314814815,,,,,17,
24 08 1990,10.08333333,,9.055555556,,27.5,1.031547805,0.958333333,19.91666667,,,,,3.5,,,0.84375,,4.34375,8.541666667,,1.85,,,,,,,11.21875,,3.958333333,,,11.9375,,,,,,,0.324074074,,,,,17.375,
27 08 1990,10.33333333,,9.5,,29,1.048008674,0.989583333,20.16666667,,,,,3.6875,,,0.921875,,4.546875,9.208333333,,1.983333333,,,,,,,11.25,,4.083333333,,,12.40625,,,,,,,0.351851852,,,,,17.875,
28 08 1990,10.33333333,,9.388888889,,28.625,1.05349563,0.989583333,20.25,,,,,3.5625,,,0.90625,,4.625,9.125,,1.95,,,,,,,11.34375,,4.166666667,,,12.53125,,,,,,,0.305555556,,,,,18,
29 08 1990,10.25,,9.5,,29,1.075443456,0.989583333,20.41666667,,,,,3.6875,,,0.921875,,4.59375,9.25,,1.983333333,,,,,,,11.4375,,4.145833333,,,12.84375,,,,,,,0.287037037,,,,,18.125,
30 08 1990,10.16666667,,9.5,,28.625,1.094650206,0.979166667,20.41666667,,,,,3.5625,,,0.921875,,4.5,9.25,,1.95,,,,,,,11.375,,4.125,,,12.71875,,,,,,,0.265432099,,,,,17.75,
31 08 1990,10.16666667,,9.444444444,,28.75,1.094650206,0.96875,20.41666667,,,,,3.75,,,0.953125,,4.4375,9.5,,1.9,,,,,,,11.53125,,4.145833333,,,12.6875,,,,,,,0.287037037,,,,,18,
4 09 1990,10.25,,9.444444444,,29,1.0781893,0.916666667,20.5,,,,,3.625,,,0.9375,,4.375,9.5,,1.966666667,,,,,,,11.40625,,4.125,,,12.5625,,,,,,,0.274691358,,,,,17.875,
5 09 1990,10.29166667,,9.444444444,,30.125,1.0781893,0.927083333,21.08333333,,,,,3.5625,,,0.90625,,4.328125,9.708333333,,2,,,,,,,11.1875,,4.208333333,,,12.6875,,,,,,,0.262345679,,,,,17.75,
6 09 1990,10.20833333,,8.888888889,,29.875,1.069958848,0.927083333,20.83333333,,,,,3.5625,,,0.890625,,4.34375,9.541666667,,2.05,,,,,,,11.09375,,4.208333333,,,12.625,,,,,,,0.24382716,,,,,17.375,
7 09 1990,10.20833333,,9,,30.625,1.069958848,0.9375,21.33333333,,,,,3.5625,,,0.90625,,4.390625,9.541666667,,2.033333333,,,,,,,11.28125,,4.1875,,,12.75,,,,,,,0.200617284,,,,,16.875,
10 09 1990,10.08333333,,9.166666667,,31.125,1.069958848,0.916666667,21.25,,,,,3.625,,,0.875,,4.4375,9.333333333,,2.05,,,,,,,11.25,,4.270833333,,,12.78125,,,,,,,0.209876543,,,,,16.625,
11 09 1990,10.04166667,,8.888888889,,30.5,1.069958848,0.927083333,20.83333333,,,,,3.6875,,,0.890625,,4.390625,9.25,,2.066666667,,,,,,,11.125,,4.1875,,,12.875,,,,,,,0.209876543,,,,,16.375,
12 09 1990,10.125,,8.833333333,,31.25,1.102880658,0.927083333,20.58333333,,,,,3.875,,,0.90625,,4.34375,9.083333333,,2.083333333,,,,,,,11.125,,4.25,,,12.8125,,,,,,,0.203703704,,,,,16,
13 09 1990,10.04166667,,8.722222222,,30.75,1.119341564,0.916666667,20.33333333,,,,,3.8125,,,0.90625,,4.21875,9.083333333,,2.033333333,,,,,,,11,,4.166666667,,,12.625,,,,,,,0.194444444,,,,,15.875,
14 09 1990,10,,8.666666667,,30.375,1.119341564,0.895833333,20.16666667,,,,,3.6875,,,0.890625,,4.140625,9.25,,2.033333333,,,,,,,10.875,,4.208333333,,,12.375,,,,,,,0.185185185,,,,,15.25,
17 09 1990,10,,8.833333333,,30.75,1.086419753,0.895833333,20.16666667,,,,,3.75,,,0.921875,,4.109375,9.416666667,,2.033333333,,,,,,,10.875,,4.208333333,,,12.15625,,,,,,,0.169753086,,,,,14.75,
18 09 1990,9.791666667,,8.944444444,,30.375,1.04526749,0.895833333,20.25,,,,,3.6875,,,0.9375,,4.03125,9.458333333,,2,,,,,,,10.5625,,4.208333333,,,11.625,,,,,,,0.175925926,,,,,14.625,
19 09 1990,9.666666667,,8.666666667,,29.875,1.04526749,0.895833333,19.66666667,,,,,3.6875,,,0.921875,,4.125,9.5,,1.933333333,,,,,,,10.78125,,4.145833333,,,11.65625,,,,,,,0.179012346,,,,,14.625,
20 09 1990,9.5,,8.611111111,,30,0.962962963,0.895833333,19.16666667,,,,,3.4375,,,0.921875,,4.046875,9.291666667,,1.933333333,,,,,,,10.78125,,4.041666667,,,11.625,,,,,,,0.172839506,,,,,13.5,
21 09 1990,9.125,,8.444444444,,30.375,0.979423868,0.916666667,19.66666667,,,,,3.5,,,0.921875,,3.875,9.166666667,,1.9,,,,,,,10.5625,,3.958333333,,,11.53125,,,,,,,0.185185185,,,,,12.375,
24 09 1990,8.375,,8.333333333,,29.75,0.9218107,0.916666667,19,,,,,3.375,,,0.890625,,3.765625,8.75,,1.833333333,,,,,,,10.4375,,3.8125,,,11,,,,,,,0.179012346,,,,,10.875,
25 09 1990,8.333333333,,8.555555556,,29.625,0.913580247,0.885416667,19.41666667,,,,,3.5,,,0.875,,3.734375,8.625,,1.85,,,,,,,10.59375,,3.75,,,10.75,,,,,,,0.182098765,,,,,11.5,
26 09 1990,8.416666667,,8.944444444,,29,0.888888889,0.864583333,18.5,,,,,3.5625,,,0.859375,,3.53125,8.541666667,,1.866666667,,,,,,,10.59375,,3.5,,,10.28125,,,,,,,0.154320988,,,,,10.75,
27 09 1990,8.583333333,,8.944444444,,28.875,0.872427984,0.864583333,18.58333333,,,,,3.5,,,0.859375,,3.546875,8.375,,1.75,,,,,,,10.53125,,3.375,,,9.5625,,,,,,,0.138888889,,,,,10.5,
28 09 1990,8.583333333,,9.222222222,,29.75,0.905349794,0.864583333,18.58333333,,,,,3.375,,,0.875,,3.734375,8.666666667,,1.783333333,,,,,,,11.125,,3.5,,,10.03125,,,,,,,0.160493827,,,,,10.25,
1 10 1990,8.458333333,,9.222222222,,29.875,0.930041152,0.833333333,18.66666667,,,,,3.625,,,0.875,,3.984375,8.958333333,,1.866666667,,,,,,,11.125,,3.625,,,10.375,,,,,,,0.157407407,,,,,11,
2 10 1990,8.416666667,,9.222222222,,30.625,0.979423868,0.833333333,18.83333333,,,,,3.5625,,,0.859375,,4.15625,9.083333333,,1.916666667,,,,,,,11.125,,3.895833333,,,10.125,,,,,,,0.154320988,,,,,11.75,
3 10 1990,8.416666667,,9,,30.75,0.95473251,0.833333333,19,,,,,3.4375,,,0.859375,,4.09375,8.583333333,,1.866666667,,,,,,,10.78125,,3.916666667,,,9.90625,,,,,,,0.138888889,,,,,11,
4 10 1990,8.458333333,,9,,30.875,0.938271605,0.8125,19.16666667,,,,,3.375,,,0.859375,,4.0625,8.75,,1.85,,,,,,,11,,4.041666667,,,9.90625,,,,,,,0.148148148,,,,,10.875,
5 10 1990,8.208333333,,8.5,,30.625,0.938271605,0.822916667,18.83333333,,,,,3.375,,,0.859375,,4.09375,8.666666667,,1.75,,,,,,,10.71875,,4.041666667,,,8.96875,,,,,,,0.157407407,,,,,11.125,
8 10 1990,8.041666667,,8.611111111,,30.875,0.95473251,0.822916667,18.66666667,,,,,3.3125,,,0.890625,,4.171875,8.75,,1.783333333,,,,,,,10.5,,4.25,,,8.9375,,,,,,,0.163580247,,,,,10.875,
9 10 1990,7.75,,8.611111111,,29.625,0.938271605,0.802083333,17.66666667,,,,,3.1875,,,0.828125,,3.96875,8.833333333,,1.716666667,,,,,,,9.9375,,4.125,,,8.3125,,,,,,,0.163580247,,,,,10.625,
10 10 1990,7.458333333,,8.555555556,,28.625,0.946502058,0.770833333,18.08333333,,,,,3.125,,,0.796875,,3.921875,8.916666667,,1.683333333,,,,,,,9.25,,4.145833333,,,8.3125,,,,,,,0.148148148,,,,,10.125,
11 10 1990,7.166666667,,8.055555556,,27.875,0.913580247,0.739583333,18.16666667,,,,,3,,,0.78125,,3.765625,8.666666667,,1.666666667,,,,,,,8.53125,,3.916666667,,,8.3125,,,,,,,0.145061728,,,,,8.75,
12 10 1990,7.083333333,,8.277777778,,28.875,0.9218107,0.697916667,18,,,,,2.875,,,0.8125,,3.75,8.541666667,,1.716666667,,,,,,,8.8125,,3.979166667,,,8.53125,,,,,,,0.138888889,,,,,8.875,
15 10 1990,7.041666667,,8.666666667,,29,0.95473251,0.697916667,18.08333333,,,,,2.875,,,0.875,,3.6875,8.708333333,,1.733333333,,,,,,,8.65625,,3.958333333,,,8.6875,,,,,,,0.154320988,,,,,9.125,
16 10 1990,6.875,,8.333333333,,29.125,0.962962963,0.697916667,18.16666667,,,,,2.9375,,,0.828125,,3.734375,8.666666667,,1.766666667,,,,,,,8.34375,,3.979166667,,,8.75,,,,,,,0.148148148,,,,,9.125,
17 10 1990,7.041666667,,8.444444444,,29,0.971193416,0.697916667,18.16666667,,,,,2.875,,,0.828125,,3.75,8.708333333,,1.75,,,,,,,8.3125,,3.979166667,,,8.90625,,,,,,,0.151234568,,,,,9.5,
18 10 1990,7.458333333,,8.5,,29.375,1.04526749,0.6875,19.08333333,,,,,3.0625,,,0.859375,,3.90625,9.25,,1.766666667,,,,,,,8.34375,,4.041666667,,,9.21875,,,,,,,0.157407407,,,,,9.75,
19 10 1990,7.458333333,,8.666666667,,29.25,1.094650206,0.6875,20.08333333,,,,,3.25,,,0.90625,,4.0625,9.5,,1.883333333,,,,,,,8.53125,,4.125,,,9.5625,,,,,,,0.157407407,,,,,10.125,
22 10 1990,7.416666667,,8.666666667,,29.25,1.160493827,0.697916667,20.16666667,,,,,3.25,,,0.890625,,4.09375,9.375,,1.866666667,,,,,,,8.59375,,4.375,,,9.75,,,,,,,0.154320988,,,,,10.75,
23 10 1990,7.458333333,,8.666666667,,29.125,1.16872428,0.697916667,20.08333333,,,,,3,,,0.875,,4.171875,9.416666667,,1.866666667,,,,,,,8.53125,,4.229166667,,,10.0625,,,,,,,0.154320988,,,,,10.75,
24 10 1990,7.375,,8.888888889,,29.125,1.144032922,0.708333333,20,,,,,2.875,,,0.875,,4.171875,9.5,,1.883333333,,,,,,,8.6875,,4.166666667,,,9.75,,,,,,,0.148148148,,,,,11,
25 10 1990,7.333333333,,9,,29.125,1.144032922,0.71875,20,,,,,2.9375,,,0.875,,3.890625,9.583333333,,1.9,,,,,,,8.65625,,4.166666667,,,9.625,,,,,,,0.141975309,,,,,11,
26 10 1990,7.166666667,,9,,29.25,1.119341564,0.708333333,19.16666667,,,,,2.8125,,,0.859375,,3.90625,9.5,,1.9,,,,,,,8.3125,,4.145833333,,,9.40625,,,,,,,0.138888889,,,,,10.125,
29 10 1990,7,,9,,29.125,1.111111111,0.739583333,19,,,,,2.75,,,0.875,,3.953125,9.083333333,,2.016666667,,,,,,,8.15625,,4.083333333,,,9,,,,,,,0.132716049,,,,,9.75,
30 10 1990,6.916666667,,9.222222222,,30,1.111111111,0.739583333,18.58333333,,,,,2.8125,,,0.859375,,3.984375,8.916666667,,1.983333333,,,,,,,8.09375,,4.083333333,,,9.25,,,,,,,0.132716049,,,,,10,
31 10 1990,6.791666667,,9.277777778,,30.25,1.102880658,0.760416667,18.41666667,,,,,2.875,,,0.875,,4.0625,9.041666667,,1.983333333,,,,,,,7.84375,,4.041666667,,,9.125,,,,,,,0.132716049,,,,,9.875,
1 11 1990,7.041666667,,9.222222222,,31.25,1.094650206,0.75,18.58333333,,,,,2.8125,,,0.875,,4.09375,9,,2,,,,,,,7.8125,,4.083333333,,,9.53125,,,,,,,0.135802469,,,,,9.75,
2 11 1990,7.583333333,,9.611111111,,31.5,1.102880658,0.739583333,18.91666667,,,,,2.9375,,,0.859375,,4.203125,8.916666667,,2.033333333,,,,,,,8.625,,4.25,,,9.6875,,,,,,,0.138888889,,,,,10,
5 11 1990,7.583333333,,9.888888889,,32.625,1.111111111,0.71875,18.66666667,,,,,2.875,,,0.875,,4.25,8.916666667,,2,,,,,,,8.65625,,4.291666667,,,10.15625,,,,,,,0.145061728,,,,,10.25,
6 11 1990,7.583333333,,9.944444444,,32.25,1.102880658,0.729166667,18.83333333,,,,,2.8125,,,0.859375,,4.390625,9,,2,,,,,,,8.65625,,4.291666667,,,10.125,,,,,,,0.145061728,,,,,9.75,
7 11 1990,7.583333333,,9.444444444,,32.25,1.086419753,0.729166667,18.66666667,,,,,2.875,,,0.859375,,4.328125,8.75,,1.983333333,,,,,,,8.5,,4.291666667,,,10,,,,,,,0.138888889,,,,,9.5,
8 11 1990,7.541666667,,9.277777778,,32.625,1.053497942,0.729166667,19.08333333,,,,,2.875,,,0.859375,,4.40625,8.791666667,,1.95,,,,,,,8.5,,4.125,,,10.03125,,,,,,,0.141975309,,,,,9.625,
